difficulty,topicTags,translatedTitle
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ2OQ==', 'name': 'Recursion', 'slug': 'recursion', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:14:37.909574+00:00', 'isEnabled': True, 'keywords': '[""\\u9012"", ""\\u9012\\u5f52"", ""re"", ""r"", ""R"", ""Re"", ""recursion"", ""Recursion""]', 'imgUrl': None, 'translatedName': '递归'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}]",整数转换英文表示
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjk5NTc=', 'name': 'Counting Sort', 'slug': 'counting-sort', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.629557+00:00', 'isEnabled': True, 'keywords': '[""\\u8ba1\\u6570"", ""\\u8ba1"", ""\\u6392\\u5e8f"", ""\\u8ba1\\u6570\\u6392\\u5e8f"", ""counting"", ""Counting"", ""sort"", ""Sort"", ""Counting Sort"", ""Co"", ""co""]', 'imgUrl': None, 'translatedName': '计数排序'}, {'id': 'VG9waWNUYWdOb2RlOjQyOTU5', 'name': 'Sorting', 'slug': 'sorting', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:04:00.104253+00:00', 'isEnabled': True, 'keywords': '[""\\u6392"", ""\\u6392\\u5e8f"", ""so"", ""sort"", ""sorting"", ""So"", ""Sort"", ""Sorting""]', 'imgUrl': None, 'translatedName': '排序'}]",H 指数
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1OA==', 'name': 'Binary Search', 'slug': 'binary-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:18.848044+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u5206"", ""\\u4e8c\\u5206\\u67e5\\u627e"", ""\\u67e5\\u627e"", ""\\u67e5"", ""Bi"", ""bi"", ""bin"", ""Bin"", ""Binary"", ""binary"", ""search"", ""Search"", ""Binary Search""]', 'imgUrl': None, 'translatedName': '二分查找'}]",H 指数 II
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU2Mg==', 'name': 'Dynamic Programming', 'slug': 'dynamic-programming', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.941679+00:00', 'isEnabled': True, 'keywords': '[""dp"", ""DP"", ""d"", ""D"", ""\\u52a8"", ""\\u52a8\\u6001"", ""\\u52a8\\u6001\\u89c4\\u5212"", ""dy"", ""dynamic"", ""Dy"", ""Dynamic"", ""Dynamic Programming""]', 'imgUrl': None, 'translatedName': '动态规划'}]",栅栏涂色
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ2MA==', 'name': 'Graph', 'slug': 'graph', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:20:25.804930+00:00', 'isEnabled': True, 'keywords': '[""\\u56fe"", ""graph"", ""Graph"", ""G"", ""g"", ""gr"", ""Gr"", ""gra"", ""Gra""]', 'imgUrl': None, 'translatedName': '图'}, {'id': 'VG9waWNUYWdOb2RlOjU1Ng==', 'name': 'Two Pointers', 'slug': 'two-pointers', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.141020+00:00', 'isEnabled': True, 'keywords': '[""two"", ""Two"", ""Two Pointers"", ""\\u53cc"", ""\\u53cc\\u6307"", ""\\u53cc\\u6307\\u9488""]', 'imgUrl': None, 'translatedName': '双指针'}, {'id': 'VG9waWNUYWdOb2RlOjIyMTQy', 'name': 'Interactive', 'slug': 'interactive', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.572874+00:00', 'isEnabled': True, 'keywords': '[""\\u4ea4"", ""\\u4ea4\\u4e92"", ""inter"", ""interactive"", ""Inter"", ""Interactive"", ""int"", ""Int""]', 'imgUrl': None, 'translatedName': '交互'}]",搜寻名人
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjU1OA==', 'name': 'Binary Search', 'slug': 'binary-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:18.848044+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u5206"", ""\\u4e8c\\u5206\\u67e5\\u627e"", ""\\u67e5\\u627e"", ""\\u67e5"", ""Bi"", ""bi"", ""bin"", ""Bin"", ""Binary"", ""binary"", ""search"", ""Search"", ""Binary Search""]', 'imgUrl': None, 'translatedName': '二分查找'}, {'id': 'VG9waWNUYWdOb2RlOjIyMTQy', 'name': 'Interactive', 'slug': 'interactive', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.572874+00:00', 'isEnabled': True, 'keywords': '[""\\u4ea4"", ""\\u4ea4\\u4e92"", ""inter"", ""interactive"", ""Inter"", ""Interactive"", ""int"", ""Int""]', 'imgUrl': None, 'translatedName': '交互'}]",第一个错误的版本
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Nw==', 'name': 'Breadth-First Search', 'slug': 'breadth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:00:22.813037+00:00', 'isEnabled': True, 'keywords': '[""b"", ""B"", ""bfs"", ""BFS"", ""bf"", ""Bf"", ""\\u5e7f"", ""\\u5e7f\\u5ea6"", ""\\u5e7f\\u5ea6\\u641c\\u7d22"", ""\\u5e7f\\u5ea6\\u4f18\\u5148"", ""\\u5e7f\\u5ea6\\u4f18\\u5148\\u641c\\u7d22"", ""breadth"", ""Breadth""]', 'imgUrl': None, 'translatedName': '广度优先搜索'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mg==', 'name': 'Dynamic Programming', 'slug': 'dynamic-programming', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.941679+00:00', 'isEnabled': True, 'keywords': '[""dp"", ""DP"", ""d"", ""D"", ""\\u52a8"", ""\\u52a8\\u6001"", ""\\u52a8\\u6001\\u89c4\\u5212"", ""dy"", ""dynamic"", ""Dy"", ""Dynamic"", ""Dynamic Programming""]', 'imgUrl': None, 'translatedName': '动态规划'}]",完全平方数
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1MA==', 'name': 'Greedy', 'slug': 'greedy', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:18:58.628302+00:00', 'isEnabled': True, 'keywords': '[""\\u8d2a\\u5fc3"", ""\\u8d2a"", ""greedy"", ""gre"", ""Gre"", ""Greedy"", ""gr"", ""Gr""]', 'imgUrl': None, 'translatedName': '贪心'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjQyOTU5', 'name': 'Sorting', 'slug': 'sorting', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:04:00.104253+00:00', 'isEnabled': True, 'keywords': '[""\\u6392"", ""\\u6392\\u5e8f"", ""so"", ""sort"", ""sorting"", ""So"", ""Sort"", ""Sorting""]', 'imgUrl': None, 'translatedName': '排序'}]",摆动排序
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ2Mw==', 'name': 'Design', 'slug': 'design', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:32:45.186466+00:00', 'isEnabled': True, 'keywords': '[""\\u8bbe"", ""\\u8bbe\\u8ba1"", ""Design"", ""design"", ""De"", ""de"", ""D"", ""d""]', 'imgUrl': None, 'translatedName': '设计'}, {'id': 'VG9waWNUYWdOb2RlOjQ3NA==', 'name': 'Queue', 'slug': 'queue', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:41:00.192002+00:00', 'isEnabled': True, 'keywords': '[""\\u961f"", ""\\u961f\\u5217"", ""queue"", ""Queue"", ""Que"", ""que"", ""qu"", ""Qu""]', 'imgUrl': None, 'translatedName': '队列'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjIyODMz', 'name': 'Iterator', 'slug': 'iterator', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.622848+00:00', 'isEnabled': True, 'keywords': '[""\\u8fed"", ""\\u8fed\\u4ee3"", ""\\u8fed\\u4ee3\\u5668"", ""it"", ""iter"", ""iterator"", ""It"", ""Iter"", ""Iterator""]', 'imgUrl': None, 'translatedName': '迭代器'}]",锯齿迭代器
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mw==', 'name': 'Backtracking', 'slug': 'backtracking', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.949243+00:00', 'isEnabled': True, 'keywords': '[""\\u56de"", ""\\u56de\\u6eaf"", ""back"", "" backtracking"", ""Ba"", ""Back"", ""Backtracking"", ""ba""]', 'imgUrl': None, 'translatedName': '回溯'}]",给表达式添加运算符
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1Ng==', 'name': 'Two Pointers', 'slug': 'two-pointers', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.141020+00:00', 'isEnabled': True, 'keywords': '[""two"", ""Two"", ""Two Pointers"", ""\\u53cc"", ""\\u53cc\\u6307"", ""\\u53cc\\u6307\\u9488""]', 'imgUrl': None, 'translatedName': '双指针'}]",移动零
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ2Mw==', 'name': 'Design', 'slug': 'design', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:32:45.186466+00:00', 'isEnabled': True, 'keywords': '[""\\u8bbe"", ""\\u8bbe\\u8ba1"", ""Design"", ""design"", ""De"", ""de"", ""D"", ""d""]', 'imgUrl': None, 'translatedName': '设计'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjIyODMz', 'name': 'Iterator', 'slug': 'iterator', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.622848+00:00', 'isEnabled': True, 'keywords': '[""\\u8fed"", ""\\u8fed\\u4ee3"", ""\\u8fed\\u4ee3\\u5668"", ""it"", ""iter"", ""iterator"", ""It"", ""Iter"", ""Iterator""]', 'imgUrl': None, 'translatedName': '迭代器'}]",窥视迭代器
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1NQ==', 'name': 'Tree', 'slug': 'tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:56:23.669534+00:00', 'isEnabled': True, 'keywords': '[""\\u6811"", ""tr"", ""tree"", ""Tr"", ""Tree"", ""t"", ""T""]', 'imgUrl': None, 'translatedName': '树'}, {'id': 'VG9waWNUYWdOb2RlOjQ1Ng==', 'name': 'Depth-First Search', 'slug': 'depth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:58:41.952059+00:00', 'isEnabled': True, 'keywords': '[""d"", ""D"", ""df"", ""Df"", ""dfs"", ""DFS"", ""\\u6df1"", ""\\u6df1\\u5ea6"", ""\\u6df1\\u5ea6\\u4f18\\u5148"", ""\\u641c"", ""\\u641c\\u7d22"", ""\\u6df1\\u5ea6\\u4f18\\u5148\\u641c\\u7d20"", ""Depth"", ""depth"", ""search"", ""Search""]', 'imgUrl': None, 'translatedName': '深度优先搜索'}, {'id': 'VG9waWNUYWdOb2RlOjQ2OA==', 'name': 'Binary Search Tree', 'slug': 'binary-search-tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:07:49.492084+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u53c9"", ""\\u4e8c\\u53c9\\u641c\\u7d22"", ""\\u4e8c\\u53c9\\u67e5\\u627e"", ""\\u4e8c\\u53c9\\u641c\\u7d22\\u6811"", ""\\u4e8c\\u53c9\\u67e5\\u627e\\u6811"", ""\\u641c\\u7d22"", ""\\u67e5\\u627e"", ""\\u641c"", ""\\u67e5"", ""search"", ""se"", ""Se"", ""Bin"", ""bin"", ""binary"", ""Binary"", ""binary search tree""]', 'imgUrl': None, 'translatedName': '二叉搜索树'}, {'id': 'VG9waWNUYWdOb2RlOjU2OTE=', 'name': 'Binary Tree', 'slug': 'binary-tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.323398+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c\\u53c9\\u6811"", ""\\u6811"", ""\\u4e8c\\u53c9"", ""bi"", ""bin"", ""binary"", ""tr"", ""tree"", ""binary tree"", ""Bi"", ""Bin"", ""Binary"", ""Binart Tree"", ""Tr"", ""Tree""]', 'imgUrl': None, 'translatedName': '二叉树'}]",二叉搜索树中的中序后继
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Nw==', 'name': 'Breadth-First Search', 'slug': 'breadth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:00:22.813037+00:00', 'isEnabled': True, 'keywords': '[""b"", ""B"", ""bfs"", ""BFS"", ""bf"", ""Bf"", ""\\u5e7f"", ""\\u5e7f\\u5ea6"", ""\\u5e7f\\u5ea6\\u641c\\u7d22"", ""\\u5e7f\\u5ea6\\u4f18\\u5148"", ""\\u5e7f\\u5ea6\\u4f18\\u5148\\u641c\\u7d22"", ""breadth"", ""Breadth""]', 'imgUrl': None, 'translatedName': '广度优先搜索'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjI3NDA4', 'name': 'Matrix', 'slug': 'matrix', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.967930+00:00', 'isEnabled': True, 'keywords': '[""\\u77e9"", ""\\u77e9\\u9635"", ""ma"", "" matrix"", ""Ma"", ""Matrix""]', 'imgUrl': None, 'translatedName': '矩阵'}]",墙与门
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Mw==', 'name': 'Bit Manipulation', 'slug': 'bit-manipulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:44:09.635610+00:00', 'isEnabled': True, 'keywords': '[""\\u4f4d"", ""\\u4f4d\\u8fd0\\u7b97"", ""\\u8fd0\\u7b97"", ""bit"", ""Bit"", ""mani"", ""bi"", ""Bi"", ""manipulation"", ""Manipulation""]', 'imgUrl': None, 'translatedName': '位运算'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1Ng==', 'name': 'Two Pointers', 'slug': 'two-pointers', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.141020+00:00', 'isEnabled': True, 'keywords': '[""two"", ""Two"", ""Two Pointers"", ""\\u53cc"", ""\\u53cc\\u6307"", ""\\u53cc\\u6307\\u9488""]', 'imgUrl': None, 'translatedName': '双指针'}, {'id': 'VG9waWNUYWdOb2RlOjU1OA==', 'name': 'Binary Search', 'slug': 'binary-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:18.848044+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u5206"", ""\\u4e8c\\u5206\\u67e5\\u627e"", ""\\u67e5\\u627e"", ""\\u67e5"", ""Bi"", ""bi"", ""bin"", ""Bin"", ""Binary"", ""binary"", ""search"", ""Search"", ""Binary Search""]', 'imgUrl': None, 'translatedName': '二分查找'}]",寻找重复数
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ2Mw==', 'name': 'Design', 'slug': 'design', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:32:45.186466+00:00', 'isEnabled': True, 'keywords': '[""\\u8bbe"", ""\\u8bbe\\u8ba1"", ""Design"", ""design"", ""De"", ""de"", ""D"", ""d""]', 'imgUrl': None, 'translatedName': '设计'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}]",单词的唯一缩写
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjI3NDA4', 'name': 'Matrix', 'slug': 'matrix', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.967930+00:00', 'isEnabled': True, 'keywords': '[""\\u77e9"", ""\\u77e9\\u9635"", ""ma"", "" matrix"", ""Ma"", ""Matrix""]', 'imgUrl': None, 'translatedName': '矩阵'}, {'id': 'VG9waWNUYWdOb2RlOjU3ODc2', 'name': 'Simulation', 'slug': 'simulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2020-07-07T03:55:56.439319+00:00', 'isEnabled': True, 'keywords': '[""\\u6a21\\u62df"", ""\\u6a21"", ""si"", ""Si"", ""simu"", ""Simu"", ""simulation"", ""Simulation""]', 'imgUrl': None, 'translatedName': '模拟'}]",生命游戏
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}]",单词规律
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mw==', 'name': 'Backtracking', 'slug': 'backtracking', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.949243+00:00', 'isEnabled': True, 'keywords': '[""\\u56de"", ""\\u56de\\u6eaf"", ""back"", "" backtracking"", ""Ba"", ""Back"", ""Backtracking"", ""ba""]', 'imgUrl': None, 'translatedName': '回溯'}]",单词规律 II
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjQ3MA==', 'name': 'Brainteaser', 'slug': 'brainteaser', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:26:03.566820+00:00', 'isEnabled': True, 'keywords': '[""Brain"", ""brain"", ""\\u8111"", ""\\u8111\\u7b4b"", ""\\u8111\\u7b4b\\u6025\\u8f6c\\u5f2f""]', 'imgUrl': None, 'translatedName': '脑筋急转弯'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjE3MzU0', 'name': 'Game Theory', 'slug': 'game-theory', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.230696+00:00', 'isEnabled': True, 'keywords': '[""\\u535a"", ""\\u535a\\u5f08"", ""game"", ""Game"", ""game theory"", ""Game Theory"", ""Ga"", ""ga""]', 'imgUrl': None, 'translatedName': '博弈'}]",Nim 游戏
